code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,total_clicks,avg_assessment_score
AAA,2013J,2620584,1,11,0,5,0,0,60,1,1,92.0,72.82803689390448
AAA,2013J,2639449,1,1,0,2,0,0,120,0,2,797.0,56.0
AAA,2013J,2639540,0,5,0,10,1,0,60,0,2,1964.0,79.4
AAA,2013J,2639641,1,7,2,4,1,0,120,0,2,2042.0,65.6
AAA,2013J,2641155,1,1,2,6,1,0,60,0,2,4109.0,79.2
AAA,2013J,2643002,0,9,0,9,1,0,60,0,2,2434.0,51.2
AAA,2013J,2645733,0,9,0,5,0,0,180,0,2,1596.0,82.6
AAA,2013J,2649826,1,0,2,7,1,0,60,0,0,5974.0,83.4
AAA,2013J,2650282,1,3,0,1,1,0,60,0,2,641.0,84.2
AAA,2013J,2664024,1,7,1,10,1,0,60,0,2,808.0,63.2
AAA,2013J,2666246,1,5,0,10,0,0,60,0,2,612.0,76.0
AAA,2013J,2669816,1,12,0,10,0,0,60,0,1,280.0,57.2
AAA,2013J,2671132,1,3,1,3,2,0,60,0,2,3720.0,68.8
AAA,2013J,2676809,0,4,1,2,0,0,150,0,1,309.0,43.333333333333336
AAA,2013J,2678643,0,8,0,9,0,0,60,0,2,2287.0,71.4
AAA,2013J,2685865,0,1,2,4,0,0,60,0,2,2815.0,78.6
AAA,2013J,2688067,1,0,0,2,0,0,60,0,2,289.0,67.8
AAA,2013J,2689958,1,0,0,5,1,0,60,0,0,3929.0,81.6
AAA,2013J,2691206,0,11,0,6,0,0,60,0,0,2297.0,84.8
AAA,2013J,2691244,1,8,0,5,1,0,180,0,2,472.0,58.25
AAA,2013J,2694424,1,0,0,8,1,0,120,0,2,4218.0,79.4
AAA,2013J,2698257,1,1,2,7,0,0,120,0,2,758.0,67.8
AAA,2014J,6516,1,6,1,9,2,0,60,0,2,2791.0,61.8
AAA,2014J,24734,0,8,2,7,0,0,60,0,2,499.0,46.8
AAA,2014J,26192,0,0,0,7,1,0,60,0,0,2223.0,86.2
AAA,2014J,28061,1,12,2,5,1,0,60,0,2,1590.0,77.6
AAA,2014J,31600,0,9,0,5,0,0,60,0,2,429.0,54.8
AAA,2014J,46844,1,4,1,4,1,0,60,0,2,340.0,64.8
AAA,2014J,52765,0,12,2,1,1,0,120,0,2,4938.0,63.0
AAA,2014J,55104,0,11,0,7,0,0,60,0,2,1480.0,71.0
AAA,2014J,58071,1,0,1,10,2,0,60,0,2,3648.0,76.0
AAA,2014J,58316,0,10,0,8,0,0,120,0,2,1295.0,73.4
AAA,2014J,62487,0,1,0,2,0,0,60,0,2,683.0,71.6
AAA,2014J,63165,1,7,0,9,1,0,60,0,2,912.0,51.4
AAA,2014J,65002,0,0,0,8,0,1,60,0,1,176.0,67.0
AAA,2014J,70011,0,6,1,5,0,0,60,0,2,6396.0,80.2
AAA,2014J,75255,1,5,0,5,0,0,120,0,2,950.0,81.8
AAA,2014J,79403,1,8,2,9,1,0,60,0,3,1782.0,60.666666666666664
AAA,2014J,85092,0,9,2,4,0,0,60,0,2,665.0,58.0
AAA,2014J,85144,1,6,0,6,1,0,60,0,2,656.0,77.6
AAA,2014J,85302,1,3,2,9,1,0,60,0,2,2280.0,71.2
AAA,2014J,87431,1,7,2,2,1,0,60,0,3,802.0,50.0
AAA,2014J,94961,1,8,2,8,1,1,60,0,2,1240.0,65.33333333333333
AAA,2014J,95755,1,7,2,10,0,0,60,0,3,381.0,45.0
AAA,2014J,101116,0,0,2,7,1,0,60,0,2,1769.0,82.6
AAA,2014J,107489,0,3,1,3,0,0,60,0,2,3722.0,82.0
AAA,2014J,108872,1,3,1,9,2,0,60,0,2,1377.0,61.8
AAA,2014J,109155,0,8,1,10,0,0,60,0,2,3019.0,67.8
AAA,2014J,111512,1,10,0,5,0,0,60,0,1,439.0,72.82803689390448
AAA,2014J,117818,0,3,0,5,1,0,60,0,2,1695.0,57.6
AAA,2014J,119902,0,9,0,7,1,0,60,0,3,2590.0,67.0
AAA,2014J,121349,0,9,0,5,1,1,60,0,2,2259.0,76.0
AAA,2014J,124064,0,7,0,7,0,0,120,0,0,2042.0,87.2
AAA,2014J,125018,1,8,1,8,1,0,60,0,2,2195.0,64.8
AAA,2014J,129955,1,11,0,6,0,1,60,0,3,1888.0,81.0
AAA,2014J,130034,0,0,0,7,1,0,60,0,2,1831.0,78.4
AAA,2014J,130547,0,8,0,8,1,0,60,0,2,1252.0,58.4
AAA,2014J,130636,1,7,0,2,0,0,60,0,2,332.0,60.0
AAA,2014J,131390,1,0,0,10,1,0,60,0,2,157.0,78.6
AAA,2014J,133816,0,8,0,8,1,0,60,0,2,4000.0,65.4
AAA,2014J,133922,1,4,2,1,0,0,60,0,2,574.0,78.2
AAA,2014J,135335,0,0,2,3,0,1,120,0,3,73.0,72.82803689390448
AAA,2014J,135400,0,7,2,10,1,1,60,1,2,610.0,53.142857142857146
AAA,2014J,135471,1,0,2,10,1,0,60,0,0,2291.0,84.0
AAA,2014J,139033,1,7,0,10,1,0,60,0,1,790.0,61.0
AAA,2014J,141377,1,9,0,10,0,1,210,0,2,756.0,48.833333333333336
AAA,2014J,141506,1,6,0,3,1,0,60,0,1,415.0,75.0
AAA,2014J,146503,1,0,2,4,1,0,120,1,2,368.0,63.4
AAA,2014J,147756,1,4,2,7,0,1,120,0,2,1718.0,68.66666666666667
AAA,2014J,148993,0,5,0,4,1,1,60,1,2,3812.0,79.5
AAA,2014J,149741,0,6,0,3,1,0,60,0,2,2342.0,66.4
AAA,2014J,149962,1,11,0,7,0,0,60,0,2,141.0,68.4
AAA,2014J,151587,0,10,0,1,0,0,120,0,3,166.0,67.0
AAA,2014J,152668,0,8,2,10,0,0,60,0,3,765.0,71.0
AAA,2014J,155984,0,0,2,8,0,1,120,0,2,2645.0,78.14285714285714
AAA,2014J,158707,0,7,0,9,0,0,60,0,3,4746.0,74.0
AAA,2014J,159954,1,1,0,5,1,1,60,0,3,2062.0,68.2
AAA,2014J,164944,0,0,0,5,0,0,60,1,2,1300.0,62.4
AAA,2014J,165226,0,10,0,4,0,0,60,0,1,1062.0,77.0
AAA,2014J,167961,1,9,1,8,2,0,60,0,2,2129.0,76.0
AAA,2014J,174024,1,4,0,2,1,0,60,0,2,812.0,60.4
AAA,2014J,174094,0,7,2,4,1,0,60,1,2,4841.0,75.4
AAA,2014J,174745,0,1,0,8,1,0,60,0,2,1610.0,65.0
AAA,2014J,175447,1,3,0,6,1,0,60,0,2,3779.0,69.6
AAA,2014J,175772,0,0,1,10,1,0,270,0,3,3018.0,85.0
AAA,2014J,183057,1,10,2,10,0,0,60,0,2,833.0,65.6
AAA,2014J,185350,1,12,2,2,1,0,60,0,1,236.0,59.6
AAA,2014J,188278,1,12,0,8,1,1,60,0,2,4497.0,71.66666666666667
AAA,2014J,199636,1,0,0,4,1,0,60,0,2,1836.0,75.8
AAA,2014J,199897,1,1,1,2,1,0,60,0,2,2135.0,69.4
AAA,2014J,200804,1,8,0,10,0,0,60,0,2,930.0,66.0
AAA,2014J,205494,1,9,1,4,1,0,60,0,2,1114.0,66.4
AAA,2014J,228021,1,6,0,5,1,0,60,0,0,4028.0,83.0
AAA,2014J,228383,1,12,1,6,0,0,60,0,2,2386.0,70.6
AAA,2014J,232307,1,8,2,6,1,0,60,0,2,702.0,66.2
AAA,2014J,235068,0,1,2,4,1,0,60,0,2,2811.0,59.6
AAA,2014J,235507,1,12,0,10,0,1,180,0,2,1257.0,57.833333333333336
AAA,2014J,236875,1,11,0,5,0,0,60,0,2,201.0,46.4
AAA,2014J,237274,1,12,0,2,0,0,60,0,2,2025.0,72.4
AAA,2014J,243510,0,9,2,7,0,0,60,0,1,549.0,43.6
AAA,2014J,244246,0,7,0,7,0,0,60,0,2,1365.0,67.2
AAA,2014J,248581,0,11,0,5,0,0,60,0,0,2883.0,85.0
AAA,2014J,252073,0,12,0,4,1,0,120,0,2,865.0,49.0
AAA,2014J,254625,1,10,0,3,1,0,60,0,0,1987.0,82.8
AAA,2014J,258587,1,9,0,2,1,0,60,0,0,6609.0,80.6
AAA,2014J,260355,0,3,0,9,1,1,120,0,3,426.0,57.5
AAA,2014J,260623,1,7,2,5,0,0,60,0,2,1178.0,70.2
AAA,2014J,263251,1,0,0,5,1,0,60,0,2,2485.0,74.0
AAA,2014J,263543,1,0,2,10,1,0,60,0,2,1594.0,79.6
AAA,2014J,263952,1,4,2,0,1,0,60,0,0,1444.0,88.8
AAA,2014J,266524,0,8,0,4,0,0,240,0,2,359.0,53.8
AAA,2014J,268733,1,0,0,4,0,1,120,0,1,191.0,43.0
AAA,2014J,273346,1,1,2,8,1,0,60,0,2,2080.0,81.8
AAA,2014J,274947,1,0,2,5,0,0,120,0,3,251.0,54.0
AAA,2014J,275674,0,3,0,3,0,0,60,0,3,2090.0,45.0
AAA,2014J,275792,0,0,1,6,0,0,60,0,2,605.0,73.0
AAA,2014J,277123,0,1,0,8,1,0,60,0,1,537.0,46.0
AAA,2014J,277880,0,7,0,7,0,1,120,0,3,2028.0,67.66666666666667
AAA,2014J,281077,0,0,1,6,0,0,60,0,2,895.0,72.4
AAA,2014J,281636,0,11,0,3,0,0,60,0,2,2682.0,83.0
AAA,2014J,285315,1,0,1,8,0,0,60,0,2,1157.0,86.2
AAA,2014J,287040,0,0,0,5,1,0,90,0,2,2267.0,72.8
AAA,2014J,287204,1,6,0,1,0,0,60,0,2,1845.0,73.6
AAA,2014J,287210,1,6,0,8,1,0,60,0,2,3275.0,73.4
AAA,2014J,288994,1,6,0,4,0,0,120,0,1,134.0,72.82803689390448
AAA,2014J,289449,1,1,1,10,1,0,60,0,2,1336.0,75.2
AAA,2014J,290164,0,6,1,4,1,0,60,0,2,5805.0,66.0
AAA,2014J,292525,1,8,0,8,0,0,60,0,2,311.0,84.6
AAA,2014J,292775,1,7,0,5,0,0,60,0,2,1859.0,81.6
AAA,2014J,293824,0,9,0,6,1,0,60,0,2,7901.0,60.0
AAA,2014J,294496,1,5,0,2,1,0,60,1,2,1422.0,80.6
AAA,2014J,294655,1,10,0,8,1,0,60,0,1,2219.0,77.6
AAA,2014J,295060,1,0,0,8,0,0,60,0,1,1097.0,67.0
AAA,2014J,295075,1,8,1,8,2,0,60,0,2,1642.0,64.0
AAA,2014J,296424,1,6,0,4,1,0,60,0,2,1695.0,77.2
AAA,2014J,298034,1,6,0,8,1,0,120,0,1,1681.0,72.8
AAA,2014J,298838,0,12,0,8,0,0,60,0,2,1604.0,79.2
AAA,2014J,301967,1,9,0,3,0,0,60,0,2,193.0,52.8
AAA,2014J,302476,1,7,0,8,0,0,60,0,0,1766.0,85.2
AAA,2014J,303521,0,2,0,3,1,0,60,0,2,7163.0,80.4
AAA,2014J,303985,0,6,1,8,0,1,60,0,2,381.0,74.8
AAA,2014J,304465,0,11,0,6,0,0,60,0,2,3553.0,75.6
AAA,2014J,306646,1,8,0,9,0,0,60,0,2,144.0,52.8
AAA,2014J,309142,0,8,0,10,1,0,60,0,2,560.0,66.0
AAA,2014J,310412,0,3,0,5,1,0,60,0,2,2339.0,76.0
AAA,2014J,311235,1,9,0,6,1,0,60,0,2,1168.0,65.8
AAA,2014J,311659,1,0,0,8,0,0,120,0,1,112.0,72.82803689390448
AAA,2014J,313937,1,6,1,9,1,0,60,0,2,6965.0,80.8
AAA,2014J,315076,1,12,0,1,0,0,60,0,2,1435.0,68.6
AAA,2014J,315744,1,6,0,10,1,0,60,0,0,4574.0,82.4
AAA,2014J,323370,0,11,0,4,0,0,120,0,2,2141.0,75.2
AAA,2014J,323805,0,11,0,3,0,0,180,0,3,0.0,72.82803689390448
AAA,2014J,328024,1,12,0,2,1,0,60,0,2,2444.0,55.8
AAA,2014J,328734,0,0,0,9,0,0,180,0,3,0.0,72.82803689390448
AAA,2014J,329659,0,0,0,4,0,0,60,1,1,487.0,49.8
AAA,2014J,330594,1,9,2,6,0,0,60,0,2,1043.0,59.6
AAA,2014J,331358,0,8,1,10,1,1,60,0,0,6588.0,84.66666666666667
AAA,2014J,332884,1,10,0,7,0,0,60,0,2,1648.0,82.2
AAA,2014J,334441,1,3,1,7,0,0,60,0,1,283.0,39.8
AAA,2014J,335247,1,9,0,9,0,0,60,0,2,604.0,70.2
AAA,2014J,335764,0,7,0,3,0,1,60,0,2,3928.0,86.875
AAA,2014J,337748,0,12,0,4,0,0,120,0,3,93.0,44.0
AAA,2014J,338407,1,1,0,7,1,0,60,0,2,270.0,73.8
AAA,2014J,341876,1,0,1,2,0,0,120,0,3,1784.0,68.5
AAA,2014J,342007,0,11,1,8,0,1,60,0,2,3178.0,82.33333333333333
AAA,2014J,345440,1,8,1,10,0,0,60,0,2,165.0,73.8
AAA,2014J,345519,0,4,0,0,0,0,60,0,2,1141.0,77.4
AAA,2014J,346118,0,0,0,3,1,0,120,0,2,700.0,72.6
AAA,2014J,348275,1,6,1,5,1,0,120,0,3,545.0,61.5
AAA,2014J,348807,1,1,0,9,1,0,60,0,2,425.0,76.6
AAA,2014J,350156,1,9,0,4,0,0,120,0,2,560.0,52.2
AAA,2014J,350939,1,0,2,9,0,0,60,0,2,1427.0,69.6
AAA,2014J,351336,0,1,0,2,0,0,60,0,2,944.0,64.6
AAA,2014J,353665,1,8,0,8,1,0,60,0,2,398.0,64.6
AAA,2014J,354170,0,10,0,1,0,0,60,0,1,945.0,58.0
AAA,2014J,356170,1,5,1,4,0,0,60,0,2,768.0,71.5
AAA,2014J,358182,1,8,2,9,0,0,120,0,2,1901.0,75.0
AAA,2014J,364957,0,0,1,8,1,0,60,0,2,1638.0,59.6
AAA,2014J,369834,1,11,0,7,0,0,60,0,3,1265.0,73.6
AAA,2014J,371710,1,6,1,2,0,0,60,0,2,2960.0,81.6
AAA,2014J,373872,0,8,0,5,0,0,60,0,2,1528.0,65.6
AAA,2014J,375260,1,2,1,0,0,0,60,0,2,829.0,71.4
AAA,2014J,375646,1,3,0,5,0,0,120,0,2,606.0,75.6
AAA,2014J,377546,1,0,0,6,0,0,120,1,0,1660.0,83.0
AAA,2014J,381642,0,5,0,3,0,0,60,0,3,1290.0,78.8
AAA,2014J,382095,1,8,2,6,0,0,60,0,2,2392.0,76.6
AAA,2014J,383180,0,8,0,8,0,0,60,0,3,657.0,72.0
AAA,2014J,383600,1,6,0,8,0,0,60,0,2,725.0,78.6
AAA,2014J,383723,1,0,1,10,2,0,60,0,2,7532.0,80.2
AAA,2014J,384203,1,6,1,3,0,0,120,0,2,5184.0,75.4
AAA,2014J,384725,0,0,2,10,1,0,60,0,2,4677.0,80.4
AAA,2014J,387533,1,6,1,6,1,0,60,0,1,1096.0,55.0
AAA,2014J,387954,0,8,0,7,1,0,60,0,3,532.0,72.82803689390448
AAA,2014J,388147,0,9,0,2,1,0,300,0,1,441.0,40.0
AAA,2014J,390890,1,6,0,1,0,1,90,0,2,997.0,68.625
AAA,2014J,391249,1,8,1,10,1,0,60,0,0,2648.0,82.2
AAA,2014J,396599,0,8,2,7,0,0,120,1,1,1039.0,54.25
AAA,2014J,396655,0,8,2,5,0,0,180,1,1,462.0,40.2
AAA,2014J,398171,0,9,0,8,0,0,120,0,2,1337.0,69.2
AAA,2014J,398349,0,1,1,8,0,0,60,0,2,4295.0,79.8
AAA,2014J,400147,1,7,2,7,1,0,60,0,2,338.0,59.2
AAA,2014J,400682,0,3,0,3,0,0,60,0,2,1584.0,52.6
AAA,2014J,401404,1,11,0,10,0,0,180,0,2,1326.0,75.6
AAA,2014J,402204,1,11,0,0,1,0,60,0,2,751.0,70.4
AAA,2014J,402727,0,0,0,7,0,0,60,1,2,414.0,73.2
AAA,2014J,402961,0,5,2,9,1,0,60,0,2,4555.0,67.6
AAA,2014J,404356,0,7,0,10,0,0,60,0,2,2076.0,74.0
AAA,2014J,406671,1,9,0,9,1,0,60,0,2,405.0,79.6
AAA,2014J,406682,1,7,1,8,2,0,60,0,0,2752.0,83.6
AAA,2014J,409100,1,7,1,9,1,0,60,0,2,2180.0,77.4
AAA,2014J,409703,1,0,0,4,0,0,120,0,2,2808.0,63.8
AAA,2014J,410092,0,5,0,1,1,0,60,0,2,339.0,66.4
AAA,2014J,411971,1,2,0,5,0,0,60,0,2,1318.0,73.2
AAA,2014J,415969,1,11,1,1,1,1,60,0,1,1417.0,59.666666666666664
AAA,2014J,418731,1,2,0,8,0,0,90,0,1,127.0,41.2
AAA,2014J,421455,0,4,0,6,0,0,60,0,2,1472.0,77.8
AAA,2014J,424577,1,3,1,2,0,0,120,0,2,2196.0,59.4
AAA,2014J,429858,1,2,2,0,0,0,300,0,0,232.0,83.0
AAA,2014J,431025,1,0,0,10,0,0,150,0,1,300.0,55.2
AAA,2014J,439305,1,7,0,7,1,0,60,0,2,613.0,73.0
AAA,2014J,440319,0,11,0,3,0,0,60,0,3,676.0,69.33333333333333
AAA,2014J,442064,0,9,1,8,0,0,120,0,2,402.0,53.0
AAA,2014J,442132,1,9,1,3,0,0,60,0,2,176.0,65.8
AAA,2014J,446108,1,9,0,8,0,0,120,0,2,879.0,57.6
AAA,2014J,447481,1,2,0,8,0,0,60,0,2,767.0,52.4
AAA,2014J,468120,1,11,2,6,0,0,120,0,1,116.0,40.0
AAA,2014J,468694,1,8,0,10,0,0,120,0,3,473.0,61.2
AAA,2014J,470588,1,7,1,10,1,1,60,0,3,842.0,79.33333333333333
AAA,2014J,470982,0,0,1,3,1,1,120,0,2,1528.0,61.6
AAA,2014J,476603,1,10,0,1,0,0,120,0,0,1365.0,83.8
AAA,2014J,481022,1,1,0,3,0,0,180,0,1,79.0,49.0
AAA,2014J,483800,0,12,0,4,0,0,120,0,2,1368.0,70.6
AAA,2014J,484897,0,9,0,10,0,0,120,0,2,711.0,64.8
AAA,2014J,485962,0,0,1,8,0,0,120,0,2,1034.0,80.4
AAA,2014J,488382,0,3,0,2,0,0,180,0,3,0.0,72.82803689390448
AAA,2014J,488990,1,9,0,9,1,0,60,0,2,710.0,54.0
AAA,2014J,500113,1,7,0,8,0,0,120,0,2,473.0,75.4
AAA,2014J,503889,0,12,0,4,0,0,60,0,2,1901.0,69.0
AAA,2014J,514526,1,3,2,2,0,0,120,1,3,45.0,72.82803689390448
AAA,2014J,518808,0,6,1,10,0,0,60,0,2,1443.0,73.8
AAA,2014J,522482,0,6,1,8,0,0,90,0,3,212.0,75.0
AAA,2014J,527100,1,11,1,8,0,0,120,0,0,914.0,90.8
AAA,2014J,527801,1,9,2,10,1,0,120,0,1,607.0,49.5
AAA,2014J,533068,1,8,1,10,0,0,60,0,2,398.0,58.2
AAA,2014J,537081,0,6,1,2,0,0,120,0,1,871.0,60.8
AAA,2014J,544253,1,3,0,7,1,0,120,0,2,2270.0,73.2
AAA,2014J,548120,1,3,1,9,0,0,60,0,2,804.0,74.6
AAA,2014J,561467,0,8,0,9,0,0,90,0,3,453.0,72.82803689390448
AAA,2014J,567922,0,5,0,6,0,0,120,0,3,0.0,72.82803689390448
AAA,2014J,569505,0,1,1,7,1,0,60,0,0,4225.0,85.8
AAA,2014J,570317,1,10,0,8,0,0,120,0,2,1027.0,75.8
AAA,2014J,574505,0,11,1,5,0,0,120,0,2,850.0,42.0
AAA,2014J,588477,1,12,1,3,0,0,60,0,2,5183.0,76.8
AAA,2014J,593846,1,8,1,6,0,0,120,0,3,934.0,64.8
AAA,2014J,593987,0,0,1,8,1,0,180,0,1,1667.0,72.4
AAA,2014J,596288,0,6,1,8,0,0,120,0,2,375.0,77.4
AAA,2014J,598070,0,3,0,2,0,0,60,0,3,3.0,72.82803689390448
AAA,2014J,603834,0,6,1,6,0,0,90,0,2,341.0,61.8
AAA,2014J,603861,1,4,1,0,2,1,60,0,3,1105.0,63.0
AAA,2014J,608440,0,8,1,6,1,0,120,0,3,187.0,72.82803689390448
AAA,2014J,623710,0,7,0,3,1,0,120,0,3,0.0,72.82803689390448
AAA,2014J,623840,1,0,0,1,0,0,120,0,2,2370.0,79.8
AAA,2014J,626240,1,8,1,4,0,0,120,0,2,588.0,56.0
AAA,2014J,628088,1,7,0,8,0,0,60,1,3,519.0,80.0
AAA,2014J,628312,0,7,1,9,0,0,120,0,3,77.0,72.82803689390448
AAA,2014J,630142,1,0,0,10,0,0,120,0,3,455.0,84.5
AAA,2014J,637665,0,8,1,10,0,0,60,0,2,2983.0,51.8
AAA,2014J,639053,1,4,0,7,0,0,120,0,2,195.0,65.6
AAA,2014J,642878,1,9,1,8,0,0,60,0,3,578.0,44.0
AAA,2014J,648130,1,12,0,9,0,0,240,0,3,447.0,53.0
AAA,2014J,676546,1,6,1,9,0,0,120,0,3,321.0,74.0
AAA,2014J,677186,1,7,1,8,0,0,60,0,2,636.0,55.6
AAA,2014J,677281,1,10,0,9,0,0,60,0,1,126.0,72.82803689390448
AAA,2014J,684180,1,4,1,0,0,0,120,0,2,171.0,62.6
AAA,2014J,687698,1,12,1,3,0,0,120,0,2,174.0,52.6
AAA,2014J,696073,0,2,2,0,0,0,60,0,2,2168.0,73.2
AAA,2014J,696578,1,8,1,7,0,0,60,0,3,1667.0,78.33333333333333
AAA,2014J,721259,0,8,2,6,2,1,60,0,3,4108.0,65.0
AAA,2014J,852847,1,9,0,7,2,0,60,0,1,181.0,34.5
AAA,2014J,998493,0,8,0,10,2,0,60,0,2,10464.0,68.8
AAA,2014J,1045203,1,10,2,1,1,0,60,0,2,3533.0,79.4
AAA,2014J,1112555,0,8,0,4,1,0,60,0,2,2404.0,66.8
AAA,2014J,1183831,1,9,1,8,2,0,60,0,3,2818.0,71.33333333333333
AAA,2014J,1268696,1,9,1,9,1,0,60,0,2,326.0,60.2
AAA,2014J,1336190,1,3,1,9,2,0,60,0,2,1021.0,72.82803689390448
AAA,2014J,1352868,1,12,0,3,1,1,60,0,2,1732.0,68.57142857142857
AAA,2014J,1398979,0,8,0,10,2,0,60,0,3,5071.0,72.75
AAA,2014J,1456619,1,9,0,10,1,1,60,0,3,1173.0,63.0
AAA,2014J,1469279,0,0,1,5,1,0,120,0,3,0.0,72.82803689390448
AAA,2014J,1471214,1,1,0,7,1,0,60,0,2,1161.0,71.0
AAA,2014J,1472925,0,0,2,5,1,1,60,1,2,1462.0,61.9
AAA,2014J,1484804,0,11,0,5,1,0,60,0,2,1454.0,65.8
AAA,2014J,1511033,1,10,0,6,1,0,60,0,2,679.0,74.6
AAA,2014J,1576513,0,1,0,7,1,0,60,0,0,15716.0,86.6
AAA,2014J,1609002,0,1,0,8,1,0,60,0,2,1025.0,79.4
AAA,2014J,1629771,1,7,0,7,1,0,60,0,0,522.0,80.2
AAA,2014J,1676594,1,3,1,9,2,0,60,0,3,177.0,72.82803689390448
AAA,2014J,1686551,0,6,0,5,1,0,60,0,3,647.0,80.0
AAA,2014J,1689639,0,7,2,7,1,0,60,0,3,1882.0,70.5
AAA,2014J,1715896,1,8,0,9,1,0,60,0,2,5314.0,78.0
AAA,2014J,1721270,1,7,2,6,1,0,90,0,2,730.0,58.0
AAA,2014J,1757766,0,5,0,4,1,0,60,0,2,3301.0,70.4
AAA,2014J,1773377,1,3,0,10,1,0,60,0,2,711.0,74.6
AAA,2014J,1799111,1,6,0,7,1,0,60,0,2,1174.0,77.4
AAA,2014J,1818673,0,6,1,3,1,0,120,0,1,336.0,86.0
AAA,2014J,1839386,0,12,2,4,1,0,60,0,3,207.0,40.0
AAA,2014J,1926668,1,3,2,4,1,0,60,0,2,2094.0,62.2
AAA,2014J,1947156,0,7,0,5,1,0,60,0,2,2074.0,76.2
AAA,2014J,1967783,0,8,0,8,1,0,60,1,2,2171.0,65.0
AAA,2014J,1970390,1,11,2,1,1,1,120,0,2,14759.0,83.6
AAA,2014J,1975209,1,7,2,5,1,0,60,0,2,2754.0,64.0
AAA,2014J,2010232,0,6,0,9,0,0,60,0,2,4127.0,84.2
AAA,2014J,2045084,1,5,1,5,1,0,120,0,1,326.0,72.0
AAA,2014J,2057803,1,3,2,6,1,0,60,0,2,3418.0,66.0
AAA,2014J,2073016,0,3,2,4,1,1,60,0,1,1022.0,58.857142857142854
AAA,2014J,2085209,0,4,1,5,1,0,60,0,2,7427.0,86.8
AAA,2014J,2086400,1,6,0,8,1,0,60,0,2,3501.0,69.2
AAA,2014J,2139353,1,3,0,6,1,1,60,0,2,2388.0,66.5
AAA,2014J,2148681,0,1,2,5,1,0,90,0,2,2346.0,72.0
AAA,2014J,2158048,0,2,0,5,1,0,60,0,3,851.0,86.0
AAA,2014J,2158196,0,9,2,4,1,0,120,0,3,544.0,58.0
AAA,2014J,2165164,0,9,2,2,0,0,60,0,2,1621.0,63.2
AAA,2014J,2168833,1,9,2,6,1,0,60,0,3,20.0,24.0
AAA,2014J,2207874,0,11,2,6,0,0,120,0,1,265.0,54.666666666666664
AAA,2014J,2240349,1,9,2,3,1,0,60,0,2,3109.0,76.8
AAA,2014J,2244332,1,5,0,3,1,0,60,0,0,13879.0,85.2
AAA,2014J,2273119,0,11,0,4,0,0,60,0,3,105.0,38.333333333333336
AAA,2014J,2277857,0,11,0,8,1,0,60,0,2,2672.0,65.4
AAA,2014J,2297896,0,11,0,8,1,0,60,0,2,566.0,62.6
AAA,2014J,2313257,1,3,0,4,1,0,360,0,3,28.0,72.82803689390448
AAA,2014J,2318055,1,10,0,10,1,1,60,0,2,1726.0,75.8
AAA,2014J,2330254,1,3,2,5,1,0,60,0,2,2867.0,69.8
AAA,2014J,2355470,1,1,0,9,1,0,120,0,2,216.0,54.4
AAA,2014J,2358969,0,0,0,8,0,1,60,0,2,2106.0,69.0
AAA,2014J,2363863,0,5,0,1,0,0,60,0,0,4481.0,80.6
AAA,2014J,2365101,1,7,1,3,0,1,240,0,3,0.0,72.82803689390448
AAA,2014J,2369415,1,3,0,5,1,0,60,0,2,729.0,78.5
AAA,2014J,2375975,0,0,0,7,1,0,60,1,2,4298.0,71.4
AAA,2014J,2397661,0,1,2,3,1,0,60,0,2,1657.0,48.4
AAA,2014J,2398313,1,0,2,8,1,0,60,0,2,3219.0,71.4
AAA,2014J,2404408,0,9,2,5,1,0,60,0,1,802.0,52.5
AAA,2014J,2425993,1,6,1,5,0,0,60,0,2,737.0,68.6
AAA,2014J,2429854,1,3,0,2,1,1,60,1,1,953.0,51.0
AAA,2014J,2432796,0,0,1,8,1,0,60,0,2,963.0,63.4
AAA,2014J,2434159,1,5,0,2,0,0,60,0,2,172.0,54.0
AAA,2014J,2436812,0,8,0,10,0,0,60,0,1,577.0,43.0
AAA,2014J,2467267,1,11,1,1,0,0,60,0,2,90.0,71.4
AAA,2014J,2470694,0,6,1,6,2,1,60,0,1,3115.0,67.0
AAA,2014J,2473538,0,7,0,9,1,0,60,0,2,1473.0,55.0
AAA,2014J,2474849,0,6,0,1,1,1,60,0,3,142.0,35.0
AAA,2014J,2494700,1,12,1,8,0,0,60,0,2,3527.0,83.6
AAA,2014J,2500258,0,5,0,8,0,0,120,0,2,2403.0,71.2
AAA,2014J,2507842,0,5,0,10,1,0,60,0,3,1204.0,79.0
AAA,2014J,2509639,1,11,0,9,0,0,90,0,2,1227.0,66.0
AAA,2014J,2514368,1,11,0,6,1,0,60,0,0,377.0,82.6
AAA,2014J,2514898,0,0,2,10,1,0,60,0,2,1828.0,66.4
AAA,2014J,2521865,0,8,0,6,1,0,60,1,2,3945.0,63.8
AAA,2014J,2522927,0,9,0,7,1,0,60,0,2,4477.0,68.4
AAA,2014J,2540168,0,1,1,8,1,0,60,0,3,919.0,43.333333333333336
AAA,2014J,2546445,1,6,1,9,2,0,60,0,3,2372.0,73.0
AAA,2014J,2551797,0,7,0,9,0,0,60,0,2,694.0,63.2
AAA,2014J,2551932,1,7,2,6,0,0,60,0,3,539.0,50.0
AAA,2014J,2569324,1,8,0,10,0,1,60,0,2,493.0,71.2
